specobjid,SOURCETYPE,RA,Dec,plate,ra,dec,objid,run,rerun,camcol,field,z,mjd,fiberID,run2d,wavelength,red shift,red shift error,flux,g sn,r sn,i sn,central wavelength
501152758439634944,QSO                      ,128.85314,50.890661,445,128.853141810186,50.890682437558,1237651191894114405,1331,301,5,176,1.247904,51873,463,26,[3.5814 3.5815 3.5816 ... 3.9645 3.9646 3.9647],[10.984784   4.7065215  0.19589   ...  1.946293   3.7695308  5.5928793],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501153033317541888,GALAXY                   ,129.0801,50.694038,445,129.080122580927,50.6940477909048,1237651251485147150,1345,301,4,151,0.1407732,51873,464,26,[3.5814 3.5815 3.5816 ... 3.9643 3.9644 3.9645],[ 1.931244 11.965715  6.629259 ... 19.482828 17.991802 16.624378],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501153308195448832,GALAXY                   ,128.83504,50.703069,445,128.835024117584,50.703066231986,1237651191894048846,1331,301,5,175,0.09837447,51873,465,26,[3.5814 3.5815 3.5816 ... 3.9645 3.9646 3.9647],[ 8.460894  11.458812   4.7893887 ... 21.330332  25.053844  28.77758  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501153583073355776,GALAXY                   ,128.77947,50.991228,445,128.779471301676,50.9912511023574,1237651252022018253,1345,301,5,151,0.2472463,51873,466,26,[3.5814 3.5815 3.5816 ... 3.9645 3.9646 3.9647],[ 4.2214704  5.611356  12.510498  ... 11.427425  14.239261  17.05127  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501154132829169664,GALAXY                   ,128.7976,51.190447,445,128.797623140439,51.1904628388706,1237651252022083787,1345,301,5,152,0.09769701,51873,468,26,[3.5814 3.5815 3.5816 ... 3.9643 3.9644 3.9645],[ 4.7425704  4.9936724  6.355985  ... 10.166641   9.813506   8.973008 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501154407707076608,GALAXY                   ,129.00557,50.862164,445,129.005571460254,50.8621732593613,1237651191894114427,1331,301,5,176,0.05352847,51873,469,26,[3.5814 3.5815 3.5816 ... 3.9643 3.9644 3.9645],[ 7.6940217  7.128345   3.1371572 ... 19.80308   15.610829  17.967684 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501154682584983552,QSO                      ,129.10399,50.713471,445,129.104001769975,50.7134758359653,1237651251485147286,1345,301,4,151,1.053295,51873,470,26,[3.5814 3.5815 3.5816 ... 3.9643 3.9644 3.9645],[ 4.673571   6.462922  19.280174  ...  2.549777   5.182244   2.5125728],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501154957462890496,GALAXY                   ,128.9945,50.703004,445,128.994537649997,50.7030046067583,1237651251485081819,1345,301,4,150,0.05382651,51873,471,26,[3.5814 3.5815 3.5816 ... 3.9643 3.9644 3.9645],[ 6.611336 13.262495  7.828026 ... 43.564003 42.17923  43.972607],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501155232340797440,GALAXY                   ,128.94635,50.929884,445,128.946362904754,50.9298888179386,1237651191894114452,1331,301,5,176,0.03037586,51873,472,26,[3.5814 3.5815 3.5816 ... 3.9643 3.9644 3.9645],[13.583184 10.776879 19.057676 ... 11.620734 11.77897   9.97445 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501155507218704384,QSO                      ,129.03209,51.041692,445,129.032084967288,51.0416774673556,1237651191894179903,1331,301,5,177,1.960077,51873,473,26,[3.5814 3.5815 3.5816 ... 3.9643 3.9644 3.9645],[29.321798  14.253571  30.227625  ...  6.0638275  5.4398074  3.9769669],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501155782096611328,GALAXY                   ,128.83943,51.023371,445,128.839435930953,51.0233937143655,1237651252022083688,1345,301,5,152,0.1427255,51873,474,26,[3.5814 3.5815 3.5816 ... 3.9643 3.9644 3.9645],[ 9.077435  4.652879  0.968699 ... 14.525879 13.362148 10.411255],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501156056974518272,GALAXY                   ,128.95341,50.685634,445,128.953440539948,50.6856402288752,1237651251485081800,1345,301,4,150,0.09669993,51873,475,26,[3.5814 3.5815 3.5816 ... 3.9643 3.9644 3.9645],[ 7.3245044  7.462103  10.525163  ... 33.228855  34.997776  30.610422 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501156331852425216,GALAXY                   ,128.78678,50.784319,445,128.786781485603,50.7843444110605,1237651191894048885,1331,301,5,175,0.09780169,51873,476,26,[3.5814 3.5815 3.5816 ... 3.9643 3.9644 3.9645],[ 9.37858    1.6522821  3.8872693 ... 21.014242  21.052294  19.40555  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501156606730332160,GALAXY                   ,129.11265,50.694988,445,129.112670484463,50.6949991907735,1237651251485147270,1345,301,4,151,0.1413629,51873,477,26,[3.5814 3.5815 3.5816 ... 3.9645 3.9646 3.9647],[ 1.0768826  7.596988   5.098396  ... 20.676605  21.729689  22.782837 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
